"SKU","Product","Manufacturer","EAN","ProductGroup","PriceEuro","Qty"
"61afcae010c54948a0b81198d3f54f3b","Cable Patchcord Qoltec UTP | CAT6 | 2 x RJ-45 | 2m","Qoltec","5901878545325","Network Equipment/Wired Networks/Patch Cables and Cables","1.19",""
"f3958498901e45f2b995d58a12f523d7","Cable Patchcord Qoltec UTP | CAT6 | 2 x RJ-45 | 3m","Qoltec","5901878545332","Network Equipment/Wired Networks/Patch Cables and Cables","1.56",""
"0e49a919a3174266bd94995fcabfdb12","Cable Patchcord Qoltec UTP | CAT6 | 2 x RJ-45 | 5m","Qoltec","5901878545349","Network Equipment/Wired Networks/Patch Cables and Cables","2.31",""
"dde5b7a4614a4547af9a0969c5696314","Cable Patchcord Qoltec UTP | CAT5e | 2 x RJ-45 | 1m","Qoltec","5901878545202","Network Equipment/Wired Networks/Patch Cables and Cables","0.73",""
"18581b60000b427d8c99020c92839b42","Cable Patchcord Qoltec UTP | CAT5e | 2 x RJ-45 | 1,5m","Qoltec","5901878545219","Network Equipment/Wired Networks/Patch Cables and Cables","0.89",""
"6f4a742414244097a4d968c8785819f6","Cable Patchcord Qoltec UTP | CAT5e | 2 x RJ-45 | 2m","Qoltec","5901878545226","Network Equipment/Wired Networks/Patch Cables and Cables","1.10",""
"b543f8fe87544d49b9f9c2c925b4f9b2","Cable Patchcord Qoltec UTP | CAT5e | 2 x RJ-45 | 3m","Qoltec","5901878545233","Network Equipment/Wired Networks/Patch Cables and Cables","1.42",""
"6b819ba362784942bda3f5a22ff5728a","Cable Patchcord Qoltec UTP | CAT5e | 2 x RJ-45 | 5m","Qoltec","5901878545240","Network Equipment/Wired Networks/Patch Cables and Cables","2.15",""
"a584dd1ff30444ee824ce746a5247687","Kabel Patchcord Qoltec UTP | CAT6 | 2 x RJ-45 | High speed 1Gb/s | Poz³acane styki | 10m | Czarny","Qoltec","5901878545639","Network Equipment/Wired Networks/Patch Cables and Cables","1.83",""
"368eee68683c47608e86c874a4a7f599","Kabel Patchcord Qoltec UTP | CAT6 | 2 x RJ-45 | High speed 1Gb/s | Poz³acane styki | 15m | Czarny","Qoltec","5901878545646","Network Equipment/Wired Networks/Patch Cables and Cables","2.52","10"
"90f60836a1204203bffdfa830b2775f4","Kabel Patchcord Qoltec UTP | CAT6 | 2 x RJ-45 | High speed 1Gb/s | Poz³acane styki | 20m | Czarny","Qoltec","5901878545653","Network Equipment/Wired Networks/Patch Cables and Cables","3.32","10"
"76f460623b8e4286b2a8b5c1de9575a9","Kabel Patchcord Qoltec UTP | CAT6 | 2 x RJ-45 | High speed 1Gb/s | Poz³acane styki | 25m | Czarny","Qoltec","5901878545660","Network Equipment/Wired Networks/Patch Cables and Cables","4.01","10"
"854c11be6d96478fb01ffcff4a67f1e3","Kabel Patchcord Qoltec UTP | CAT6 | 2 x RJ-45 | High speed 1Gb/s | Poz³acane styki | 30m | Czarny","Qoltec","5901878545677","Network Equipment/Wired Networks/Patch Cables and Cables","4.69","10"
"a63b8bcf47f440248c48dd73420c941f","Kabel sieciowy SEVEN FTP cat.5 Solid 4x2 305m","SEVEN","5907512801772","Network Equipment/Wired Networks/Patch Cables and Cables","92.69","3"
"8cd2a4499fb347aebf0e31b69cd78161","Kabel sieciowy SEVEN FTP cat.5 Solid Outdoor 4x2 305m","SEVEN","5907512843062","Network Equipment/Wired Networks/Patch Cables and Cables","87.66","3"
"4a827c8d4a6a41e2b09a6453c7257fa2","Kabel sieciowy SEVEN UTP cat.5 Solid 4x2 305m","SEVEN","5907512801758","Network Equipment/Wired Networks/Patch Cables and Cables","72.83","3"
"4b99570dc522402bb5a7750cd37fb796","Kabel sieciowy SEVEN UTP cat.5 Solid Outodoor 4x2 305m","SEVEN","5907512814697","Network Equipment/Wired Networks/Patch Cables and Cables","81.57","2"
"f6c4cb69f1284feead6894b23b0bc49f","Kabel sieciowy SEVEN UTP cat.6 Solid 4x2 305m","SEVEN","5907512855959","Network Equipment/Wired Networks/Patch Cables and Cables","89.25","2"
"13d4a717c3314618b854970c05863042","Kabel sieciowy Techly USB-A on Gigabit Ethernet RJ45 1m","Techly","8059018369656","Network Equipment/Wired Networks/Patch Cables and Cables","12.88",""
"0f4761c683604d79bbe1399ee2bfdc16","Kabel sieciowy Techly USB-A on Gigabit Ethernet RJ45 3m","Techly","8059018369670","Network Equipment/Wired Networks/Patch Cables and Cables","14.72",""
"251ee19bd64e42288fdda21f14c77233","Installation cable TechlyPro skrêtka Cat6 F/UTP linka 100% mied, 100mgrey ","Techly","8054529025657","Network Equipment/Wired Networks/Patch Cables and Cables","51.60",""
"87fdfbedcef24900a364250d35272e8c","Installation cable TechlyPro skrêtka Cat5e F/UTP drut CCAEXTERNAL 305m, black ","Techly","8054529029167","Network Equipment/Wired Networks/Patch Cables and Cables","78.48",""
"26f3d67672d048f799613f711cf5dfa9","Installation cable Techly skrêtka Cat5e F/UTP linka, 100% mied, 305mgrey ","Techly","8054529028054","Network Equipment/Wired Networks/Patch Cables and Cables","122.37",""
"2a8d7e2986f54309ab43cb76e80a8add","Installation cable TechlyPro skrêtka Cat5e F/UTP drut 100% mied, 305mgrey ","Techly","8059018364507","Network Equipment/Wired Networks/Patch Cables and Cables","154.94",""
"82e0bc906d06425caa8f2a520e782f9c","Installation cable Techly 100% mied skrêtka Cat.6 F/UTP linka 305mgrey ","Techly","8054529025664","Network Equipment/Wired Networks/Patch Cables and Cables","145.01",""
"e2f31e5659184627805522fb4e847b97","Installation cable TechlyPro skrêtka Cat6 S/FTP drut, CCA, 305mgrey ","Techly","8054529022595","Network Equipment/Wired Networks/Patch Cables and Cables","98.31","3"
"6d30b017d0094fd9ac7fe2944a133b2e","Installation cable Techly skrêtka Cat6a S/FTP linka, 100% mied, 100mgrey PIMF","Techly","8054529026319","Network Equipment/Wired Networks/Patch Cables and Cables","82.25",""
"c337456fbb3c4dd98143d13a69cc6145","Installation cable Techly skrêtka Cat6a S/FTP linka, PIMF, 100% Mied 305mgrey ","Techly","8054529025367","Network Equipment/Wired Networks/Patch Cables and Cables","179.48",""
"a5fe120aff974fa68ff102f469068780","Installation cable TechlyPro skrêtka Cat6 U/UTP linka 100m, CCAgrey ","Techly","8054529022564","Network Equipment/Wired Networks/Patch Cables and Cables","24.94",""
"f59df6e0657949dab57ee89f8ed270d2","Installation cable TechlyPro skrêtka Cat5e U/UTP linka, 100mgrey ","Techly","8054529026067","Network Equipment/Wired Networks/Patch Cables and Cables","18.64",""
"beb2a64d0f704753987504ef05b557bd","Installation cable TechlyPro skrêtka Cat5e U/UTP drut, 100mblack ","Techly","8054529025381","Network Equipment/Wired Networks/Patch Cables and Cables","28.92",""
"b72ac30e27734c5da45fae0c9ea27c5e","Installation cable TechlyPro skrêtka Cat6 U/UTP drut 100% mied LSZH/LSOH 100m, grey ","Techly","8054529028146","Network Equipment/Wired Networks/Patch Cables and Cables","92.59",""
"218565ae4cff4e48ab002516dce99dc6","Installation cable TechlyPro skrêtka Cat6 U/UTP linka 100m, 100% mied, grey ","Techly","8054529028115","Network Equipment/Wired Networks/Patch Cables and Cables","56.35",""
"09160957dda042c1a23995e9143203a4","Installation cable TechlyPro skrêtka Cat5e UTP 4x2 drut CCA 305m, grey ","Techly","8057685303591","Network Equipment/Wired Networks/Patch Cables and Cables","47.21","6"
"35c7391ef9dc4d3ba8c2b40d2c8aa381","Installation cable TechlyPro skrêtka Cat5e UTP 4x2 drut 100% mied 305m, grey ","Techly","8057685305526","Network Equipment/Wired Networks/Patch Cables and Cables","141.75",""
"525844a87e0e4e44af2e79950d1bcba6","Installation cable TechlyPro skrêtka Cat6 UTP 4x2 drut CCA 305m, grey ","Techly","8054529022823","Network Equipment/Wired Networks/Patch Cables and Cables","65.91","3"
"8bf8905a142f4d638d06c0413f820f4b","Installation cable TechlyPro skrêtka Cat6 UTP 4x2 drut 100% mied 305m, grey ","Techly","8057685305540","Network Equipment/Wired Networks/Patch Cables and Cables","157.09",""
"e327bcbced15465baf618c170f17efae","Installation cable TechlyPro skrêtka Cat6 UTP 4x2 linka CCA 305m, grey ","Techly","8054529022571","Network Equipment/Wired Networks/Patch Cables and Cables","58.59",""
"d7529e4ef0714fd7a1e3b3b94a025a53","Installation cable TechlyPro skrêtka Cat6 UTP 4x2 drut CCA 305m, blue ","Techly","8054529025619","Network Equipment/Wired Networks/Patch Cables and Cables","66.88",""
"649b2a9b860b4d7290bf1cc439d72995","Installation cable TechlyPro 100% mied skrêtka Cat5e UTP 4x2 linka 305m, grey ","Techly","8054529025640","Network Equipment/Wired Networks/Patch Cables and Cables","115.07","3"
"4eb8c5c4c82843bfb54322f69f318f9f","Installation cable Techly skrêtka Cat.6 UTP drut LSZH 100% mied 305m, grey ","Techly","8054529028139","Network Equipment/Wired Networks/Patch Cables and Cables","178.94",""
"a9a71dcfb74c4369a5f889a03294bede","Installation cable Techly skrêtka Cat.6a U/UTP drut 100% mied 305m, grey ","Techly","8051128105841","Network Equipment/Wired Networks/Patch Cables and Cables","233.62",""
"a79b924fec1b4b9d8a113b08f518687b","Patchcord 100% mied TechlyPro Cat.6 U/UTP, 1,5 m, bia³y","Techly","8054529029525","Network Equipment/Wired Networks/Patch Cables and Cables","1.27",""
"adef5b87422f498d950e0d81a4053820","Patchcord 100% mied TechlyPro Cat.6 U/UTP, 0,5 m, bia³y ","Techly","8054529029389","Network Equipment/Wired Networks/Patch Cables and Cables","0.72",""
"cb1a3cf1c4314655829879c44e2b3aa3","Patchcord 100% mied TechlyPro Cat.6 U/UTP, 1m, bia³y","Techly","8054529029457","Network Equipment/Wired Networks/Patch Cables and Cables","0.97",""
"72fd780f9c6b42c99e8bb54511f03631","Patchcord 100% mied TechlyPro Cat.6 U/UTP, 2m, bia³y","Techly","8054529029594","Network Equipment/Wired Networks/Patch Cables and Cables","1.53",""
"276abe4cc2164cffbb022d5237947504","Patchcord 100% mied TechlyPro Cat.6 U/UTP, 15m, bia³y ","Techly","8051128105513","Network Equipment/Wired Networks/Patch Cables and Cables","8.20",""
"557a8af1f89d424588332048329bd5e2","PatchCord Techly Cat.5e UTP CCA 1,5m ¿ó³ty","Techly","8054529024209","Network Equipment/Wired Networks/Patch Cables and Cables","0.45",""
"a67fa8647a0847f09c1c9db36ad67ea1","PatchCord Techly Cat.5e UTP CCA 2m ¿ó³ty","Techly","8054529024216","Network Equipment/Wired Networks/Patch Cables and Cables","0.49",""
"57735b12615b4bc39f6687403750426f","PatchCord Techly Cat.5e UTP CCA 3m ¿ó³ty","Techly","8054529024230","Network Equipment/Wired Networks/Patch Cables and Cables","0.64",""
"2867553003174530bcb507b8043d911a","PatchCord Techly Cat.5e UTP CCA 5m szary","Techly","8054529024247","Network Equipment/Wired Networks/Patch Cables and Cables","0.87",""
"1819465d04f9424fb04c438e7c77e424","PatchCord Techly Cat.5e UTP CCA 5m czarny","Techly","8054529024261","Network Equipment/Wired Networks/Patch Cables and Cables","0.87",""
"d94826da2405490b9f53883d13953acf","PatchCord Techly Cat.5e UTP CCA 5m ¿ó³ty","Techly","8054529024308","Network Equipment/Wired Networks/Patch Cables and Cables","0.87",""
"f38ac84b7c19425ca6afc8d98c8d8260","PatchCord Techly Cat.5e U/UTP CCA 10m szary","Techly","8054529024315","Network Equipment/Wired Networks/Patch Cables and Cables","1.42","1"
"f6758b2723e54e68b92396f69eb5d5fa","PatchCord Techly Cat.5e UTP CCA 10m czarny","Techly","8054529024339","Network Equipment/Wired Networks/Patch Cables and Cables","1.42",""
"a8f7b3391c41437689e2ebbe2f21b365","PatchCord Techly Cat.5e UTP CCA 20m szary","Techly","8054529024384","Network Equipment/Wired Networks/Patch Cables and Cables","2.57",""
"7ed4b3e0ae594b61826b0c660b18b1cb","PatchCord Techly Cat.5e UTP CCA 20m czarny","Techly","8054529024407","Network Equipment/Wired Networks/Patch Cables and Cables","2.57",""
"76508e9608364c08a61d91ccc3741280","PatchCord Techly Cat.5e UTP CCA 20m ¿ó³ty","Techly","8054529024445","Network Equipment/Wired Networks/Patch Cables and Cables","2.57",""
"dc957232b6b747e6adee0060ca708750","PatchCord Techly Cat.6 UTP CCA 5m szary","Techly","8054529024711","Network Equipment/Wired Networks/Patch Cables and Cables","1.22",""
"37dd4fb23020468d8fbe7d568a422494","PatchCord Techly Cat.6 UTP CCA 10m szary","Techly","8054529024780","Network Equipment/Wired Networks/Patch Cables and Cables","2.08",""
"50de84beae974e6f84b43679e015fbf8","PatchCord Techly Cat.5e UTP CCA 0,25m ¿ó³ty","Techly","8054529029235","Network Equipment/Wired Networks/Patch Cables and Cables","0.28",""
"75dbef6d08794314a10f7d1f3e23b5ad","PatchCord Techly Cat.5e UTP CCA 1,5m szary","Techly","8057685307902","Network Equipment/Wired Networks/Patch Cables and Cables","0.47",""
"49739c395249499fb4a5c4edd261db9b","PatchCord Techly Cat.5e UTP CCA 1,5m czarny","Techly","8057685307933","Network Equipment/Wired Networks/Patch Cables and Cables","0.45",""
"69f444f1c3a8422d81bd26c20e259a55","PatchCord Techly Cat.5e UTP CCA 2m szary","Techly","8057685307940","Network Equipment/Wired Networks/Patch Cables and Cables","0.49",""
"61f36da675bc487aa10eb75905c82a4a","PatchCord Techly Cat.5e UTP CCA 2m czarny","Techly","8057685307964","Network Equipment/Wired Networks/Patch Cables and Cables","0.51",""
"130467c9ab9e40acbd1e5201445764c9","PatchCord Techly Cat.5e UTP CCA 3m szary","Techly","8057685307995","Network Equipment/Wired Networks/Patch Cables and Cables","0.64",""
"a4b0ecdf2e814038ba67fee4662d0304","PatchCord Techly Cat.5e UTP CCA 3m czarny","Techly","8057685308022","Network Equipment/Wired Networks/Patch Cables and Cables","0.67",""
"f6a53202b1a64e058977cb2e9b6f62ad","PatchCord Techly Cat.6 UTP, 2m szary","Techly","8057685308176","Network Equipment/Wired Networks/Patch Cables and Cables","0.68","100"
"b34fde3c361243b88f55d7f74fab8c9d","PatchCord Techly Cat.5e UTP CCA 0,5m szary","Techly","8054529024483","Network Equipment/Wired Networks/Patch Cables and Cables","0.42",""
"22b932837dd04ae7a4102efe7942116e","PatchCord Techly Cat.6 UTP CCA 1m szary","Techly","8054529024537","Network Equipment/Wired Networks/Patch Cables and Cables","0.50",""
"cbf31004e4ed4a5b950c157fb4b87e61","PatchCord Techly Cat.6 UTP CCA 3m szary","Techly","8054529024643","Network Equipment/Wired Networks/Patch Cables and Cables","0.85",""
"d88cc1619fe843b3b69afb37386dae74","PatchCord Techly Cat.5e UTP CCA 3m szary","Techly","0766623736121","Network Equipment/Wired Networks/Patch Cables and Cables","0.67",""
"5b246beb53504d69a1a13af92b5aa586","PatchCord Techly Cat.5e U/UTP, 0,5m, szary Soho CCA","Techly","8054529024056","Network Equipment/Wired Networks/Patch Cables and Cables","0.30",""
"a0522d37a8c141009bbf9f19b6edf99b","PatchCord Techly Cat.6 UTP CCA 1,5m szary","Techly","8054529021208","Network Equipment/Wired Networks/Patch Cables and Cables","0.62",""
"b61fdbd817774271838286b4193dacee","Patchcord TechlyPro Cat.5e UTP CCA 0,25m szary","Techly","8054529024032","Network Equipment/Wired Networks/Patch Cables and Cables","0.30",""
"3c47e5af63a04c8b96217ce2c6f58282","PatchCord Techly Cat.5e UTP CCA 0,25m czarny","Techly","8054529024049","Network Equipment/Wired Networks/Patch Cables and Cables","0.28",""
"25f8938be2304df2b6c602f61e543d5d","PatchCord Techly Cat.5e UTP CCA 0,5m czarny","Techly","8054529024070","Network Equipment/Wired Networks/Patch Cables and Cables","0.30",""
"b5b6d8ff9fe54e8e8aa023f169c8759d","PatchCord Techly Cat.5e UTP CCA 0,5. ¿ó³ty","Techly","8054529024117","Network Equipment/Wired Networks/Patch Cables and Cables","0.30",""
"2ea5daf0e453476bb1e172b41a1084ae","PatchCord Techly Cat.5e UTP CCA 1m szary","Techly","8054529024124","Network Equipment/Wired Networks/Patch Cables and Cables","0.42",""
"df871e250d294c3bbd47a6cf2e9c7907","PatchCord Techly Cat.5e UTP CCA 1m czarny","Techly","8054529024148","Network Equipment/Wired Networks/Patch Cables and Cables","0.42",""
"cba582d7070c4972bc01886a169625f7","PatchCord Techly Cat.5e UTP CCA 1m ¿ó³ty","Techly","8054529024186","Network Equipment/Wired Networks/Patch Cables and Cables","0.42",""
"b7407edc16244f8186db23128088ce74","PatchCord Techly Cat.5e UTP CCA 10m ¿ó³ty","Techly","8054529024377","Network Equipment/Wired Networks/Patch Cables and Cables","1.35",""
"f982d3bf994b4b2597a417add8244dc5","PatchCord 100% Mied Intellinet Cat.6 U/UTP 1,5m zielony","Intellinet","0766623738644","Network Equipment/Wired Networks/Patch Cables and Cables","1.34",""
"41ec1062a74443b785bd31d9f710dd9b","Cable SFP+ TP-Link Omada SM5220-1M 10G Direct Attach 1m","TP-Link Systems Inc.","4897098682814","Network Equipment/Wired Networks/Patch Cables and Cables","21.38",""
"4d9e5e2a47614e5994fe57260119590e","Cable DAC Ubiquiti UACC-DAC-SFP28-1M 25GbE","Ubiquiti Networks Inc","0810010077110","Network Equipment/Wired Networks/Patch Cables and Cables","18.81","1"
"19f5c2e2a59d49fab1e7588b858a4d39","Cable DAC Ubiquiti UACC-DAC-SFP10-0.5M SFP+ 10Gb/s 0,5m","Ubiquiti Networks Inc","0810010077042","Network Equipment/Wired Networks/Patch Cables and Cables","10.95","15"
"b3f58bb8f4134b5f8a0d5f17bfa0ec57","Patchcord UNITEK Cat.7 SSTP (8P8C) RJ45 Przewód Ethernet 3m","Unitek","4894160038685","Network Equipment/Wired Networks/Patch Cables and Cables","2.10","17"
"9afb860779704374adb9274cc3c1058f","Patchcord UNITEK Cat.7 SSTP (8P8C) RJ45 Przewód Ethernet 2m","Unitek","4894160038678","Network Equipment/Wired Networks/Patch Cables and Cables","2.92",""
"99ee5b2162d84a8fb4fbee5896077577","Patchcord UNITEK Cat.7 SSTP (8P8C) RJ45 Przewód Ethernet 5m","Unitek","4894160038692","Network Equipment/Wired Networks/Patch Cables and Cables","5.26","6"
"28d15a22f29249548d1dfaa69f08ef5d","Patchcord UNITEK Cat.7 SSTP (8P8C) RJ45 Przewód Ethernet 10m","Unitek","4894160042361","Network Equipment/Wired Networks/Patch Cables and Cables","7.21",""
"aaaba0d8c59c403a91dc08d4f21fb033","Patchcord UNITEK Cat.7 SSTP (8P8C) RJ45 Przewód Ethernet 15m","Unitek","4894160042378","Network Equipment/Wired Networks/Patch Cables and Cables","11.84",""
"4c18fcf65cad464197cb63b26cc20c33","Patchcord UNITEK Cat.7 SSTP (8P8C) RJ45 Przewód Ethernet 20m","Unitek","4894160042385","Network Equipment/Wired Networks/Patch Cables and Cables","8.68",""
"57259598d0ed465e909829bd7ecb9b63","Patchcord UNITEK Cat.7 SSTP RJ45 Przewód Ethernet 0,5m","Unitek","4894160045966","Network Equipment/Wired Networks/Patch Cables and Cables","1.92",""
"136060e8f4254424b11e0e78463a2c00","Patchcord UTP Unitek kat. 6, niebieski, 2m","Unitek","4894160012272","Network Equipment/Wired Networks/Patch Cables and Cables","1.05",""
"bfb3c3aba54b498d8a1bccdc50b0e162","Patchcord UTP Unitek kat. 6, niebieski, 3m","Unitek","4894160012296","Network Equipment/Wired Networks/Patch Cables and Cables","1.35",""
"751eb433ed744f05aebcbd87623ec855","Patchcord UTP Unitek kat. 6, niebieski, 5m","Unitek","4894160012319","Network Equipment/Wired Networks/Patch Cables and Cables","1.98",""
"cd3d19a6faa74d138133635417023b33","Patchcord UNITEK C1809GBK Cat.6 P³aski, UTP, RJ45, 1m","Unitek","4894160043597","Network Equipment/Wired Networks/Patch Cables and Cables","0.92","1"
"17ef1debb36845808fc93d6bb541b5e4","Patchcord UNITEK C1810GBK Cat.6 P³aski, UTP, RJ45, 2m","Unitek","4894160043603","Network Equipment/Wired Networks/Patch Cables and Cables","1.20",""
"69f0e9cf0775452eb20cc9f278518de6","Patchcord UNITEK C1811GBK Cat.6 P³aski, UTP, RJ45, 3m","Unitek","4894160043610","Network Equipment/Wired Networks/Patch Cables and Cables","1.58",""
"f81a8d0401b6422a9f51479a9a4c8200","Patchcord UNITEK C1812GBK Cat.6 P³aski, UTP, RJ45, 5m","Unitek","4894160043627","Network Equipment/Wired Networks/Patch Cables and Cables","1.42",""
"e26c62dbc6da499fae1d2dd0ca1cfbfc","Patchcord UNITEK C1813GBK Cat.6 P³aski, UTP, RJ45, 10m","Unitek","4894160043634","Network Equipment/Wired Networks/Patch Cables and Cables","2.61",""
"4a7cc36a0c5a48e38c688099b36bd988","Patchcord UNITEK C1814GBK Cat.6 P³aski, UTP, RJ45, 15m","Unitek","4894160043641","Network Equipment/Wired Networks/Patch Cables and Cables","3.95",""
"842c88fc29f942789d505f35d7a1b6b4","Patchcord UNITEK C1815GBK Cat.6 P³aski, UTP, RJ45, 20m","Unitek","4894160043658","Network Equipment/Wired Networks/Patch Cables and Cables","4.04",""
"935592652df64c4da2bee5a95ca4dfd4","Patchcord UNITEK C1897BK-1M p³aski Ethernet Cat.7, 1m","Unitek","4894160046949","Network Equipment/Wired Networks/Patch Cables and Cables","1.45",""
"adebf78f2fa44b458e438d88db3ad036","Patchcord UNITEK C1897BK-2M p³aski Ethernet Cat.7, 2m","Unitek","4894160046956","Network Equipment/Wired Networks/Patch Cables and Cables","1.39",""
"c83d9ca3623a461880f5d3fb71c52733","Patchcord UNITEK C1897BK-3M p³aski Ethernet Cat.7, 3m","Unitek","4894160046963","Network Equipment/Wired Networks/Patch Cables and Cables","2.68",""
"0ecacc8c3bf14d87b92563122e42d8c5","Patchcord UNITEK C1897BK-5M p³aski Ethernet Cat.7, 5m","Unitek","4894160046970","Network Equipment/Wired Networks/Patch Cables and Cables","2.74",""
"6ae007efd22a4f299d503b9ee13ca9dc","Adapter Powerline Tenda PH10 STARTER KIT 2x AV1000 WiFi 600Mb/s dualBand 1GbE","Tenda","6932849433401","Network Equipment/Wired Networks/Powerline ,  HomePlug","63.66",""
"593923e88a3d4145bd255184a1588e1f","Adapter Powerline Tenda PH6 STARTER KIT 2x AV1000 1GbE","Tenda","6932849433364","Network Equipment/Wired Networks/Powerline ,  HomePlug","55.09",""
"5ddc069074c04d8fa3dcea54491e22c6","Adapter Powerline Tenda PH3 2x AV1000 1GbE","Tenda","6932849433258","Network Equipment/Wired Networks/Powerline ,  HomePlug","40.78",""
"81a8e033b5844d4582022c31cf2caf97","Adapter Powerline Tenda P200 STARTER KIT 2x AV200 200Mb/s","Tenda","6932849415025","Network Equipment/Wired Networks/Powerline ,  HomePlug","30.05",""
"98dcd6c952ad4dcc87a3ba4e655a45a6","Splitter TP-Link TL-POE10R PoE","TP-Link Systems Inc.","6935364030490","Network Equipment/Wired Networks/Powerline ,  HomePlug","11.73",""
"78b6c33725ac468b99c3b6aa2ecf5587","Adapter Powerline TP-Link TL-PA4010P 2 szt","TP-Link Systems Inc.","6935364031848","Network Equipment/Wired Networks/Powerline ,  HomePlug","32.12",""
"677ce803709e4504936bb220cc2dfb4c","Power supply UBIQUITI Passive PoE 24V 1A z uziemieniem","Ubiquiti Networks Inc","0810354023033","Network Equipment/Wired Networks/Powerline Network Adapters","8.77","10"
"e00ea89751464296ab59c161418d778d","Power supply UBIQUITI Passive PoE 48V 0.5A z uziemieniem","Ubiquiti Networks Inc","0810354023064","Network Equipment/Wired Networks/Powerline Network Adapters","8.75","4"
"2c2846e82f9541068398c799512e60ec","Power supply UBIQUITI Passive PoE 24V 0.5A 12W Gigabit","Ubiquiti Networks Inc","0810354023002","Network Equipment/Wired Networks/Powerline Network Adapters","8.82",""
"5d46075d34d14e48966bdedd6024a378","Power supply UBIQUITI Passive PoE 48V 24W 0.5A Gigabit","Ubiquiti Networks Inc","0810354023088","Network Equipment/Wired Networks/Powerline Network Adapters","10.69","10"
"e46defe858984ac7ac970e7a99de6a58","Power supply PoE+ Cudy POE200 30W Gigabit","CUDY","","Network Equipment/Wired Networks/Powerline Network Adapters","15.65",""
"cca061f300cf4aa09690a948896d5968","Power supply PoE+ Cudy POE220 2-Channel 30W Gigabit","CUDY","","Network Equipment/Wired Networks/Powerline Network Adapters","29.63",""
"209715ad62284462899f8b55bb9a9609","Power supply PoE++ Cudy POE300 60W Gigabit","CUDY","","Network Equipment/Wired Networks/Powerline Network Adapters","37.08",""
"170a406f7b1e4ee5afc94b1a9fb63c7d","Power supply PoE++ Cudy POE350 90W Gigabit","CUDY","","Network Equipment/Wired Networks/Powerline Network Adapters","59.44",""
"77a594196d404ef3bf65dd704df9bd8c","Power supply Adapter PoE+ DIGITUS 802.3at max. 55V 30W Gigabit aktywny","Digitus","4016032375951","Network Equipment/Wired Networks/Powerline Network Adapters","25.11","1"
"299eb7ad6a104b1a9490c9f5329706e8","Adapter PoE DIGITUS FastEthernet 10/100Mbps pasywny DC 5.5mm","Digitus","4016032260257","Network Equipment/Wired Networks/Powerline Network Adapters","1.96","10"
"5ca7c6acb6da45f095b46dcd225c1e0e","Distributor Splitter PoE+ DIGITUS 802.3at max. 48V 24W Gigabit for DATA/DC bez PoE","Digitus","4016032423942","Network Equipment/Wired Networks/Powerline Network Adapters","19.50","3"
"a2ecb68c819a495da572b67944b65a61","Power supply Adapter PoE DIGITUS 802.3af max. 48V 15.4W Gigabit aktywny","Digitus","4016032441120","Network Equipment/Wired Networks/Powerline Network Adapters","17.03","4"
"a401950d9dca46dcb72f62878c553e32","Power supply Adapter PoE+ DIGITUS 802.3at max. 48V 60W Gigabit aktywny","Digitus","4016032375944","Network Equipment/Wired Networks/Powerline Network Adapters","31.50","2"
"a06ae22b34ee46cea13e374c90c867d1","Power supply Adapter PoE+ DIGITUS 802.3at max. 52V 30W Gigabit aktywny, white ","Digitus","4016032485834","Network Equipment/Wired Networks/Powerline Network Adapters","17.96","1"
"2a34727d1d57429c84ae5c33612e8f5d","Distributor Splitter PoE++ DIGITUS 802.3at/bt max. 48V 51W Gigabit for DATA/DC bez PoE","Digitus","4016032495406","Network Equipment/Wired Networks/Powerline Network Adapters","34.11",""
"c068ca263011449fa47d823d2446e8be","Zasilacz/Adapter PoE+ DIGITUS  802.3at aktywny max. 55V 30W 10/100/1000Mbps, transmisja do 100m","Digitus","4016032500780","Network Equipment/Wired Networks/Powerline Network Adapters","19.56","3"
"ce530d20faa64253bc3421c95300b17f","Power supply PoE Dahua TAM01GT01GT-75 75W 1 Gigabit","DAHUA","6939554947698","Network Equipment/Wired Networks/Powerline Network Adapters","37.69",""
"87e587b8ffed4623a724e37e04240563","Power supply PoE Intellinet 15,4W 1xRJ45 Ethernet 802.3af","Intellinet","0766623524179","Network Equipment/Wired Networks/Powerline Network Adapters","21.17",""
"6145b84b5e3f4666901cb8f2ac5636a5","Power supply PoE Intellinet 60W 1xGigabit RJ45 Ethernet 802.3bt","Intellinet","0766623561235","Network Equipment/Wired Networks/Powerline Network Adapters","44.79",""
"5e01521b60314e97bcd8f656428e0335","Distributor Splitter PoE+ Intellinet IEEE 802.3at 1xRJ45 5V/7.5V/9V/12V DC","Intellinet","0766623560443","Network Equipment/Wired Networks/Powerline Network Adapters","44.06",""
"3bd7584f2eef4a3ea919e95580351e31","Regenerator Extender sygna³u PoE+ Intellinet 1xRJ45 Gigabit 802.3af","Intellinet","0766623560962","Network Equipment/Wired Networks/Powerline Network Adapters","69.29",""
"1a4b8de9fe8944719ebe50557df2c68b","Power supply przemys³owy Ultra PoE Intellinet 1x RJ45 Gigabit 60W -40°C/+75°C","Intellinet","0766623561389","Network Equipment/Wired Networks/Powerline Network Adapters","75.75",""
"465dee029e5b4c4ea358b1426c1e3d2a","Power supply przemys³owy PoE+ Intellinet 1x RJ45 Gigabit 30W -40°C/+75°C","Intellinet","0766623561365","Network Equipment/Wired Networks/Powerline Network Adapters","67.44",""
